City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
393,Nianzishan,CN,2021-10-31 16:45:57,47.5167,122.8833,28.72,31,1,2.26
394,Madisonville,US,2021-10-31 16:45:58,37.3281,-87.4989,61.93,73,0,3.0
395,Santa Isabel Do Rio Negro,BR,2021-10-31 16:45:58,-0.4139,-65.0192,90.14,55,88,2.46
396,Sumbe,AO,2021-10-31 16:45:59,-11.2061,13.8437,76.46,80,28,8.39
397,Pozega,HR,2021-10-31 16:45:59,45.3403,17.6853,48.76,74,0,2.91
398,Muroto,JP,2021-10-31 16:45:59,33.2833,134.15,65.5,68,2,6.38
399,Bandarbeyla,SO,2021-10-31 16:46:00,9.4942,50.8122,79.68,77,25,13.53
400,Sarakhs,IR,2021-10-31 16:46:00,36.5449,61.1577,53.87,42,6,6.62
401,Miramar,US,2021-10-31 16:46:00,25.9873,-80.2323,84.02,59,20,8.05
402,Taltal,CL,2021-10-31 16:46:01,-25.4,-70.4833,64.36,70,26,4.18
403,Carballo,ES,2021-10-31 16:46:01,43.213,-8.691,61.86,87,100,5.14
404,Humberto De Campos,BR,2021-10-31 16:46:02,-2.5983,-43.4611,84.65,72,83,6.73
405,Marienburg,PL,2021-10-31 16:46:03,54.0359,19.0266,56.88,78,49,8.41
406,Samarai,PG,2021-10-31 16:46:03,-10.6167,150.6667,82.08,80,100,14.29
407,Prince Albert,CA,2021-10-31 16:42:14,53.2001,-105.7677,31.95,64,75,8.05
408,Sechura,PE,2021-10-31 16:46:03,-5.5569,-80.8222,77.9,54,35,7.96
409,Yarega,RU,2021-10-31 16:46:04,63.4354,53.5765,28.9,98,100,5.59
410,Wanning,CN,2021-10-31 16:46:04,18.8003,110.3967,75.6,92,97,7.36
411,Srednekolymsk,RU,2021-10-31 16:46:04,67.45,153.6833,-2.34,98,99,6.69
412,Iranshahr,IR,2021-10-31 16:46:05,27.2025,60.6848,84.54,15,0,18.41
413,Kloulklubed,PW,2021-10-31 16:44:29,7.0419,134.2556,77.5,70,97,3.78
414,Cananea,MX,2021-10-31 16:43:52,30.95,-110.3,67.95,29,100,7.45
415,Lesnyye Polyany,RU,2021-10-31 16:46:05,55.9667,37.8667,41.16,74,17,9.55
416,Yatou,CN,2021-10-31 16:46:06,37.15,122.3833,52.34,75,88,15.9
417,Marsh Harbour,BS,2021-10-31 16:41:51,26.5412,-77.0636,78.15,55,1,10.69
418,Sabang,ID,2021-10-31 16:46:06,5.8933,95.3214,81.19,76,95,2.08
419,Borba,BR,2021-10-31 16:46:07,-4.3878,-59.5939,99.0,35,90,2.06
420,Acapetahua,MX,2021-10-31 16:46:07,15.2833,-92.7,86.95,64,52,3.18
421,Jiancheng,CN,2021-10-31 16:46:07,30.391,104.5491,60.01,79,100,3.89
422,Agadez,NE,2021-10-31 16:46:08,19.75,10.25,85.06,18,2,8.7
423,Kretinga,LT,2021-10-31 16:46:08,55.8758,21.2508,53.35,76,90,4.61
424,Dunedin,NZ,2021-10-31 16:45:03,-45.8742,170.5036,46.8,66,69,1.99
425,Manokwari,ID,2021-10-31 16:46:09,-0.8667,134.0833,77.97,79,88,5.61
426,Zhuhai,CN,2021-10-31 16:46:09,22.2769,113.5678,76.05,83,20,10.36
427,Fort Nelson,CA,2021-10-31 16:45:34,58.8053,-122.7002,18.99,73,40,6.91
428,Nuristan,AF,2021-10-31 16:46:09,35.3,70.8333,21.87,56,13,13.13
429,El Ocotito,MX,2021-10-31 16:46:10,17.25,-99.5667,78.04,74,88,3.76
430,Acajutla,SV,2021-10-31 16:46:10,13.5928,-89.8275,89.94,49,88,3.98
431,Bekhtery,UA,2021-10-31 16:46:11,46.251,32.2927,48.47,85,0,12.68
432,Jibuti,DJ,2021-10-31 16:46:11,11.5,42.5,78.13,64,14,18.72
433,Fort Smith,US,2021-10-31 16:44:54,35.3859,-94.3986,62.35,61,1,5.75
434,Pevek,RU,2021-10-31 16:46:11,69.7008,170.3133,-0.4,97,100,4.03
435,Aksarka,RU,2021-10-31 16:46:12,66.5606,67.7975,-2.83,92,8,7.61
436,Waipawa,NZ,2021-10-31 16:46:12,-41.4122,175.5153,51.46,87,75,7.63
437,Maniitsoq,GL,2021-10-31 16:46:13,65.4167,-52.9,35.87,96,100,19.6
438,Lakatoro,VU,2021-10-31 16:46:13,-16.0999,167.4164,77.25,79,21,7.36
439,Camalu,MX,2021-10-31 16:46:13,30.85,-116.0667,64.54,72,10,5.19
440,Leningradskiy,RU,2021-10-31 16:46:14,69.3833,178.4167,-0.18,93,100,8.28
441,Anadyr,RU,2021-10-31 16:46:14,64.75,177.4833,-3.5,83,40,15.01
442,Zemio,CF,2021-10-31 16:46:14,5.0314,25.1361,74.64,84,99,3.91
443,San Carlos De Bariloche,AR,2021-10-31 16:46:04,-41.1456,-71.3082,62.44,31,75,14.97
444,Bay Village,US,2021-10-31 16:46:15,41.4848,-81.9221,59.31,74,40,1.01
445,Ust-Kut,RU,2021-10-31 16:46:15,56.7938,105.7672,25.59,97,61,3.22
446,Itaituba,BR,2021-10-31 16:46:16,-4.2761,-55.9836,93.36,55,40,5.75
447,Majene,ID,2021-10-31 16:46:16,-3.5403,118.9707,77.86,87,100,3.76
448,Madang,PG,2021-10-31 16:46:16,-5.2246,145.7966,78.06,88,100,5.88
449,Pelaya,CO,2021-10-31 16:46:17,8.6882,-73.6645,81.27,76,95,5.17
450,Honiara,SB,2021-10-31 16:46:17,-9.4333,159.95,77.58,87,69,6.02
451,Caceres,ES,2021-10-31 16:46:17,39.522,-6.3748,68.81,91,100,14.16
452,Ornskoldsvik,SE,2021-10-31 16:46:18,63.2909,18.7153,45.55,100,90,10.36
453,Songea,TZ,2021-10-31 16:46:18,-10.6833,35.65,79.95,50,20,14.97
454,Vigrestad,NO,2021-10-31 16:46:18,58.5667,5.7,53.58,82,85,27.98
455,Morant Bay,JM,2021-10-31 16:46:18,17.8815,-76.4093,87.42,80,80,8.08
456,Santa Rosa,PH,2021-10-31 16:46:19,14.3122,121.1114,82.38,75,7,5.03
457,Rio Gallegos,AR,2021-10-31 16:41:33,-51.6226,-69.2181,68.05,14,0,19.57
458,Zhigansk,RU,2021-10-31 16:46:19,66.7697,123.3711,12.09,92,100,19.82
459,Ugoofaaru,MV,2021-10-31 16:46:20,5.6667,73.0,81.7,80,100,13.35
460,Gazanjyk,TM,2021-10-31 16:46:20,39.2446,55.5154,58.5,45,78,14.25
461,Dawson Creek,CA,2021-10-31 16:46:20,55.7666,-120.2362,19.36,85,1,4.61
462,Sur,OM,2021-10-31 16:46:21,22.5667,59.5289,82.54,59,1,7.78
463,Pahrump,US,2021-10-31 16:46:21,36.2083,-115.9839,72.1,35,1,1.01
464,Maksatikha,RU,2021-10-31 16:46:21,57.797,35.8825,43.47,81,28,8.9
465,Zhuanghe,CN,2021-10-31 16:46:22,39.7008,122.9911,42.31,81,11,6.98
466,Neiafu,TO,2021-10-31 16:46:22,-18.65,-173.9833,75.88,94,40,0.0
467,Scarborough,GB,2021-10-31 16:46:22,54.2797,-0.4044,52.09,83,54,5.99
468,Arman,RU,2021-10-31 16:46:23,59.7,150.1667,10.36,57,8,10.63
469,Chicama,PE,2021-10-31 16:46:23,-7.8447,-79.1469,63.14,48,28,9.42
470,Qui Nhon,VN,2021-10-31 16:46:23,13.7667,109.2333,76.1,90,83,6.11
471,Kerman,IR,2021-10-31 16:46:24,30.2832,57.0788,62.46,31,0,11.5
472,Peniche,PT,2021-10-31 16:46:24,39.3558,-9.3811,71.76,96,96,15.55
473,Mana,GF,2021-10-31 16:46:24,5.6592,-53.7767,82.81,74,90,7.23
474,Beira,MZ,2021-10-31 16:46:25,-19.8436,34.8389,75.29,73,20,11.99
475,Aguimes,ES,2021-10-31 16:46:25,27.9054,-15.4461,76.66,70,0,17.27
476,Sao Miguel,BR,2021-10-31 16:46:25,-5.4667,-35.3667,86.77,61,64,17.18
477,San Vicente,AR,2021-10-31 16:46:26,-26.6167,-54.1333,80.4,56,24,1.79
478,Kaseda,JP,2021-10-31 16:46:26,31.4167,130.3167,66.16,82,63,6.24
479,Konongo,GH,2021-10-31 16:46:26,6.6167,-1.2167,83.5,66,90,2.04
480,Pleshanovo,RU,2021-10-31 16:46:27,52.8333,53.4833,44.85,90,85,10.33
481,Dakar,SN,2021-10-31 16:46:27,14.6937,-17.4441,86.88,83,0,6.91
482,Ca Mau,VN,2021-10-31 16:46:27,9.1769,105.15,77.04,92,69,4.23
483,Celestun,MX,2021-10-31 16:46:28,20.8667,-90.4,79.79,50,45,4.52
484,Nadvoitsy,RU,2021-10-31 16:46:28,63.8667,34.3167,41.85,95,100,4.54
485,Bestobe,KZ,2021-10-31 16:46:28,52.4994,73.0975,28.26,75,56,6.08
486,Kyra,RU,2021-10-31 16:46:29,49.5776,111.9753,27.54,77,11,2.13
487,Kihei,US,2021-10-31 16:42:12,20.785,-156.4656,70.84,77,1,5.75
488,Leua,SK,2021-10-31 16:46:29,48.2156,18.6071,52.11,60,0,11.07
489,Teluk Nibung,ID,2021-10-31 16:46:30,3.001,99.8164,75.87,91,78,4.0
490,Kadyy,RU,2021-10-31 16:46:30,57.787,43.1903,42.58,85,58,7.76
491,Sabha,LY,2021-10-31 16:46:30,27.0377,14.4283,73.94,22,34,2.44
492,Sao Filipe,CV,2021-10-31 16:46:31,14.8961,-24.4956,81.0,69,85,13.06
493,Puerto Baquerizo Moreno,EC,2021-10-31 16:46:31,-0.9,-89.6,74.39,73,40,13.8
494,Stratonion,GR,2021-10-31 16:46:31,40.5141,23.8247,57.02,63,71,1.1
495,Zapolyarnyy,RU,2021-10-31 16:46:32,69.4154,30.8136,25.88,91,78,6.44
496,Palmer,US,2021-10-31 16:46:32,42.1584,-72.3287,65.46,67,78,1.01
497,San Jose,US,2021-10-31 16:45:06,37.3394,-121.895,60.82,79,40,6.91
498,Pringsewu,ID,2021-10-31 16:46:33,-5.3582,104.9744,74.86,95,100,2.51
499,Klerksdorp,ZA,2021-10-31 16:46:33,-26.8521,26.6667,74.23,20,0,6.44
500,Acarau,BR,2021-10-31 16:46:33,-2.8856,-40.12,85.48,63,78,18.03
501,Nome,US,2021-10-31 16:43:59,64.5011,-165.4064,21.27,69,1,0.0
502,Kifri,IQ,2021-10-31 16:46:34,34.6959,44.9661,81.45,33,98,6.62
503,Kaili,ID,2021-10-31 16:46:34,-3.4626,120.2147,66.29,93,100,3.31
504,Puerto Rondon,CO,2021-10-31 16:46:35,6.2805,-71.1,84.79,70,96,4.47
505,Miraflores,MX,2021-10-31 16:46:35,19.2167,-98.8083,66.02,40,40,3.11
506,Pyaozerskiy,RU,2021-10-31 16:46:35,65.8333,31.1667,36.77,99,100,7.31
507,Avera,US,2021-10-31 16:46:36,33.194,-82.5271,67.51,52,1,9.89
508,Tygda,RU,2021-10-31 16:46:36,53.1167,126.3333,24.98,45,34,3.67
509,Indiaroba,BR,2021-10-31 16:46:36,-11.5192,-37.5117,85.28,56,42,8.79
510,Almansa,ES,2021-10-31 16:46:37,38.8692,-1.0971,72.64,74,100,26.06
511,Rtishchevo,RU,2021-10-31 16:46:37,52.2604,43.7874,44.22,75,9,7.23
512,Desaguadero,PE,2021-10-31 16:46:37,-16.5656,-69.0417,57.56,42,59,12.21
513,Merauke,ID,2021-10-31 16:46:38,-8.4667,140.3333,79.25,86,100,11.3
514,Hirara,JP,2021-10-31 16:46:38,24.8,125.2833,76.41,64,96,14.03
515,General Roca,AR,2021-10-31 16:46:38,-39.0333,-67.5833,57.61,33,97,12.75
516,San Quintin,MX,2021-10-31 16:46:39,30.4833,-115.95,64.92,73,34,6.11
517,Orange,US,2021-10-31 16:46:39,33.7,-117.7675,64.53,79,90,5.75
518,Oranjemund,NA,2021-10-31 16:46:39,-28.55,16.4333,63.81,73,51,9.6
519,Longyearbyen,SJ,2021-10-31 16:46:40,78.2186,15.6401,31.84,64,20,11.5
520,Ankazobe,MG,2021-10-31 16:46:40,-18.3167,47.1167,73.81,31,7,6.04
521,Rabo De Peixe,PT,2021-10-31 16:42:09,37.8,-25.5833,74.28,93,75,16.11
522,Markivka,UA,2021-10-31 16:46:41,49.5229,39.5705,45.19,47,0,7.2
523,Grimshaw,CA,2021-10-31 16:46:41,56.1834,-117.6027,28.02,86,20,6.91
524,Nivala,FI,2021-10-31 16:46:41,63.9167,24.9667,42.69,92,100,6.93
525,Alekseyevsk,RU,2021-10-31 16:46:41,57.8406,108.3492,30.56,93,65,3.18
526,Mao,ES,2021-10-31 16:46:42,39.8885,4.2658,70.36,78,0,5.75
527,Maua,BR,2021-10-31 16:44:43,-23.6678,-46.4614,71.37,79,100,4.05
528,Cepelare,BG,2021-10-31 16:46:42,41.7333,24.6833,42.42,94,69,1.14
529,Vaitape,PF,2021-10-31 16:42:39,-16.5167,-151.75,78.62,67,99,14.14
530,Somerset East,ZA,2021-10-31 16:46:43,-32.7217,25.588,75.92,26,98,4.85
531,Batemans Bay,AU,2021-10-31 16:46:43,-35.7167,150.1833,52.99,93,19,4.0
532,Jyvaskyla,FI,2021-10-31 16:46:44,62.2415,25.7209,46.76,89,90,6.91
533,Haflong,IN,2021-10-31 16:46:44,25.1833,93.0333,64.6,88,0,0.47
534,Sayyan,YE,2021-10-31 16:46:44,15.1718,44.3244,58.14,56,10,11.83
535,Kayes,ML,2021-10-31 16:46:45,14.0,-11.0,96.84,27,30,6.08
536,Charleville-Mezieres,FR,2021-10-31 16:46:45,49.7667,4.7167,59.99,95,100,20.47
537,Nexo,DK,2021-10-31 16:46:46,55.0607,15.1306,51.89,88,100,12.3
538,Caninde,BR,2021-10-31 16:46:46,-4.3589,-39.3117,93.47,33,93,5.26
539,Paralimni,CY,2021-10-31 16:46:46,35.0375,33.9833,74.28,76,72,5.99
540,Boddam,GB,2021-10-31 16:46:47,57.4667,-1.7833,50.38,93,100,35.75
541,Oussouye,SN,2021-10-31 16:46:47,12.485,-16.5469,93.38,56,50,11.05
542,Wukari,NG,2021-10-31 16:46:47,7.85,9.7833,85.57,56,77,4.05
543,Shache,CN,2021-10-31 16:46:48,38.4167,77.2406,50.54,28,100,3.67
544,Tual,ID,2021-10-31 16:46:48,-5.6667,132.75,82.2,78,98,9.73
545,Conakry,GN,2021-10-31 16:46:48,9.538,-13.6773,86.07,70,20,11.5
546,Progreso,MX,2021-10-31 16:45:16,21.2833,-89.6667,83.1,50,33,7.47
547,Kulachi,PK,2021-10-31 16:46:49,31.9286,70.4592,74.1,18,0,4.14
548,Ulladulla,AU,2021-10-31 16:46:49,-35.35,150.4667,52.77,89,11,4.07
549,Bom Jesus,BR,2021-10-31 16:46:49,-9.0744,-44.3586,100.06,21,37,4.38
550,Buin,CL,2021-10-31 16:46:34,-33.7333,-70.75,80.92,23,100,10.09
551,Axim,GH,2021-10-31 16:46:50,4.8699,-2.2405,81.41,79,94,11.16
552,Tagusao,PH,2021-10-31 16:46:50,9.1924,117.8141,79.47,83,58,3.96
553,Storslett,NO,2021-10-31 16:46:51,69.7678,21.0247,34.61,89,69,14.97
554,Kodinsk,RU,2021-10-31 16:46:51,58.6881,99.1844,27.25,95,100,3.85
555,Lufkin,US,2021-10-31 16:46:51,31.3382,-94.7291,76.84,37,1,0.0
556,Charters Towers,AU,2021-10-31 16:46:52,-20.1,146.2667,72.77,90,69,6.91
557,Manasa,IN,2021-10-31 16:46:52,24.4837,75.2687,69.64,39,0,3.62
558,Nago,JP,2021-10-31 16:46:52,26.5881,127.9761,75.36,78,16,7.96
559,Medveditskiy,RU,2021-10-31 16:46:53,50.7852,44.7129,45.25,68,1,2.59
560,Martinsburg,US,2021-10-31 16:42:30,39.4562,-77.9639,63.93,69,90,12.66
561,Plettenberg Bay,ZA,2021-10-31 16:46:53,-34.0527,23.3716,66.9,73,80,6.13
562,Wasilla,US,2021-10-31 16:46:53,61.5814,-149.4394,43.77,85,90,10.0
563,San Jacinto,US,2021-10-31 16:46:54,33.7839,-116.9586,76.75,57,31,3.4
564,Booue,GA,2021-10-31 16:46:54,-0.0921,11.9385,74.91,96,99,2.71
565,Karpathos,GR,2021-10-31 16:46:55,35.507,27.2132,67.96,83,40,2.3
566,Tshikapa,CD,2021-10-31 16:46:55,-6.4167,20.8,72.61,87,74,2.08
567,Premia De Mar,ES,2021-10-31 16:46:55,41.4921,2.3652,76.15,73,93,5.01
568,Shimoda,JP,2021-10-31 16:46:56,34.6667,138.95,59.11,86,91,9.53
569,Chapais,CA,2021-10-31 16:46:56,49.7834,-74.8492,44.38,97,100,5.03
570,Lam Luk Ka,TH,2021-10-31 16:46:56,13.9323,100.7494,84.02,96,20,3.44
571,Mopti,ML,2021-10-31 16:46:57,14.6667,-4.0,100.58,13,77,11.68
572,Vila Do Maio,CV,2021-10-31 16:46:57,15.1333,-23.2167,75.99,80,88,18.95
573,Gladstone,AU,2021-10-31 16:46:57,-23.85,151.25,69.73,64,90,9.22
574,Sonoita,MX,2021-10-31 16:46:58,31.85,-112.8333,77.52,22,39,8.25
575,Orotukan,RU,2021-10-31 16:46:58,62.2667,151.7,-12.01,100,96,4.97
576,Furukawa,JP,2021-10-31 16:46:58,38.5717,140.9556,49.39,89,5,3.91
577,Makakilo City,US,2021-10-31 16:46:59,21.3469,-158.0858,70.29,82,1,0.0
578,Kargasok,RU,2021-10-31 16:46:59,59.0556,80.8572,13.03,86,42,12.5
579,Bayanday,RU,2021-10-31 16:46:59,53.0661,105.5139,30.42,71,99,3.42
580,Linhares,BR,2021-10-31 16:47:00,-19.3911,-40.0722,77.41,78,97,7.78
581,Tromso,NO,2021-10-31 16:47:00,69.6496,18.957,39.22,75,0,6.91
582,Ballina,AU,2021-10-31 16:47:00,-28.8667,153.5667,66.16,71,90,10.36
583,Russkiy Aktash,RU,2021-10-31 16:47:01,55.0384,52.1214,43.95,83,54,13.67
584,Kermanshah,IR,2021-10-31 16:47:01,34.3142,47.065,65.3,27,40,0.0
585,Tahta,EG,2021-10-31 16:47:02,26.7693,31.5021,88.12,29,62,7.0
586,Moba,CN,2021-10-31 16:47:02,33.2288,105.0179,43.32,87,100,2.75
587,Kharan,PK,2021-10-31 16:46:04,28.5833,65.4167,72.86,19,0,13.6
588,Changchun,CN,2021-10-31 16:47:03,43.88,125.3228,34.14,75,100,5.41
589,Saint-Pierre,RE,2021-10-31 16:47:03,-21.3393,55.4781,73.08,75,0,4.61
590,Olden,NO,2021-10-31 16:47:04,61.8364,6.8064,52.72,89,58,8.32
591,Berlin,DE,2021-10-31 16:42:04,52.5244,13.4105,60.37,71,0,8.99
